DATE,HOUR,DAY_NAME,TIME_OF_DAY,CASUAL_USERS,REGISTERED_USERS,TOTAL_RENTALS,CASUAL_PERCENTAGE
2012-10-09,7,Tuesday,Morning Rush,5,357,362,1.38
2012-10-09,8,Tuesday,Morning Rush,15,698,713,2.1
2012-10-09,9,Tuesday,Morning Rush,37,345,382,9.69
2012-10-09,10,Tuesday,Mid-Day,33,131,164,20.12
2012-10-09,11,Tuesday,Mid-Day,37,156,193,19.17
2012-10-09,12,Tuesday,Mid-Day,43,217,260,16.54
2012-10-09,13,Tuesday,Mid-Day,54,184,238,22.69
2012-10-09,14,Tuesday,Mid-Day,43,201,244,17.62
2012-10-09,15,Tuesday,Mid-Day,59,195,254,23.23
2012-10-09,16,Tuesday,Evening Rush,70,354,424,16.51
2012-10-09,17,Tuesday,Evening Rush,73,733,806,9.06
2012-10-09,18,Tuesday,Evening Rush,26,758,784,3.32
2012-10-09,19,Tuesday,Evening Rush,31,483,514,6.03
2012-10-09,20,Tuesday,Night,30,330,360,8.33
2012-10-09,21,Tuesday,Night,16,209,225,7.11
2012-10-09,22,Tuesday,Night,7,155,162,4.32
2012-10-09,23,Tuesday,Night,8,76,84,9.52
2012-10-10,0,Wednesday,Early Morning,0,33,33,0.0
2012-10-10,1,Wednesday,Early Morning,2,6,8,25.0
2012-10-10,2,Wednesday,Early Morning,2,6,8,25.0
2012-10-10,3,Wednesday,Early Morning,0,6,6,0.0
2012-10-10,4,Wednesday,Early Morning,0,6,6,0.0
2012-10-10,5,Wednesday,Early Morning,2,38,40,5.0
2012-10-10,6,Wednesday,Morning Rush,3,172,175,1.71
2012-10-10,7,Wednesday,Morning Rush,9,498,507,1.78
2012-10-10,8,Wednesday,Morning Rush,33,806,839,3.93
2012-10-10,9,Wednesday,Morning Rush,35,331,366,9.56
2012-10-10,10,Wednesday,Mid-Day,27,190,217,12.44
2012-10-10,11,Wednesday,Mid-Day,53,238,291,18.21
2012-10-10,12,Wednesday,Mid-Day,78,312,390,20.0
2012-10-10,13,Wednesday,Mid-Day,60,237,297,20.2
2012-10-10,14,Wednesday,Mid-Day,63,208,271,23.25
2012-10-10,15,Wednesday,Mid-Day,58,261,319,18.18
2012-10-10,16,Wednesday,Evening Rush,92,474,566,16.25
2012-10-10,17,Wednesday,Evening Rush,91,857,948,9.6
2012-10-10,18,Wednesday,Evening Rush,57,787,844,6.75
2012-10-10,19,Wednesday,Evening Rush,32,534,566,5.65
2012-10-10,20,Wednesday,Night,21,371,392,5.36
2012-10-10,21,Wednesday,Night,18,251,269,6.69
2012-10-10,22,Wednesday,Night,27,170,197,13.71
2012-10-10,23,Wednesday,Night,17,119,136,12.5
2012-10-11,0,Thursday,Early Morning,1,41,42,2.38
2012-10-11,1,Thursday,Early Morning,1,10,11,9.09
2012-10-11,2,Thursday,Early Morning,4,7,11,36.36
2012-10-11,3,Thursday,Early Morning,0,3,3,0.0
2012-10-11,4,Thursday,Early Morning,0,10,10,0.0
2012-10-11,5,Thursday,Early Morning,0,42,42,0.0
2012-10-11,6,Thursday,Morning Rush,1,158,159,0.63
2012-10-11,7,Thursday,Morning Rush,11,467,478,2.3
2012-10-11,8,Thursday,Morning Rush,25,773,798,3.13
2012-10-11,9,Thursday,Morning Rush,27,328,355,7.61
2012-10-11,10,Thursday,Mid-Day,39,165,204,19.12
2012-10-11,11,Thursday,Mid-Day,76,175,251,30.28
2012-10-11,12,Thursday,Mid-Day,47,279,326,14.42
2012-10-11,13,Thursday,Mid-Day,48,243,291,16.49
2012-10-11,14,Thursday,Mid-Day,78,270,348,22.41
2012-10-11,15,Thursday,Mid-Day,102,358,460,22.17
2012-10-11,16,Thursday,Evening Rush,68,413,481,14.14
2012-10-11,17,Thursday,Evening Rush,90,737,827,10.88
2012-10-11,18,Thursday,Evening Rush,64,628,692,9.25
2012-10-11,19,Thursday,Evening Rush,81,662,743,10.9
2012-10-11,20,Thursday,Night,27,388,415,6.51
2012-10-11,21,Thursday,Night,24,236,260,9.23
2012-10-11,22,Thursday,Night,10,167,177,5.65
2012-10-11,23,Thursday,Night,10,176,186,5.38
2012-10-12,0,Friday,Early Morning,8,60,68,11.76
2012-10-12,1,Friday,Early Morning,8,29,37,21.62
2012-10-12,2,Friday,Early Morning,0,16,16,0.0
2012-10-12,3,Friday,Early Morning,0,6,6,0.0
2012-10-12,4,Friday,Early Morning,0,8,8,0.0
2012-10-12,5,Friday,Early Morning,2,33,35,5.71
2012-10-12,6,Friday,Morning Rush,3,140,143,2.1
2012-10-12,7,Friday,Morning Rush,8,384,392,2.04
2012-10-12,8,Friday,Morning Rush,34,711,745,4.56
2012-10-12,9,Friday,Morning Rush,26,374,400,6.5
2012-10-12,10,Friday,Mid-Day,75,200,275,27.27
2012-10-12,11,Friday,Mid-Day,61,252,313,19.49
2012-10-12,12,Friday,Mid-Day,75,312,387,19.38
2012-10-12,13,Friday,Mid-Day,81,300,381,21.26
2012-10-12,14,Friday,Mid-Day,109,262,371,29.38
2012-10-12,15,Friday,Mid-Day,138,317,455,30.33
2012-10-12,16,Friday,Evening Rush,108,412,520,20.77
2012-10-12,17,Friday,Evening Rush,131,706,837,15.65
2012-10-12,18,Friday,Evening Rush,76,566,642,11.84
2012-10-12,19,Friday,Evening Rush,40,453,493,8.11
2012-10-12,20,Friday,Night,28,280,308,9.09
2012-10-12,21,Friday,Night,21,169,190,11.05
2012-10-12,22,Friday,Night,17,143,160,10.63
2012-10-12,23,Friday,Night,11,89,100,11.0
2012-10-13,0,Saturday,Early Morning,31,218,249,12.45
2012-10-13,1,Saturday,Early Morning,23,123,146,15.75
2012-10-13,2,Saturday,Early Morning,7,60,67,10.45
2012-10-13,3,Saturday,Early Morning,2,13,15,13.33
2012-10-13,4,Saturday,Early Morning,2,9,11,18.18
2012-10-13,5,Saturday,Early Morning,0,11,11,0.0
2012-10-13,6,Saturday,Morning Rush,5,23,28,17.86
2012-10-13,7,Saturday,Morning Rush,10,60,70,14.29
2012-10-13,8,Saturday,Morning Rush,23,151,174,13.22
2012-10-13,9,Saturday,Morning Rush,46,220,266,17.29
2012-10-13,10,Saturday,Mid-Day,82,265,347,23.63
2012-10-13,11,Saturday,Mid-Day,192,335,527,36.43
2012-10-13,12,Saturday,Mid-Day,202,371,573,35.25
2012-10-13,13,Saturday,Mid-Day,235,435,670,35.07
2012-10-13,14,Saturday,Mid-Day,243,354,597,40.7
2012-10-13,15,Saturday,Mid-Day,251,364,615,40.81
2012-10-13,16,Saturday,Evening Rush,294,343,637,46.15
2012-10-13,17,Saturday,Evening Rush,193,335,528,36.55
2012-10-13,18,Saturday,Evening Rush,174,299,473,36.79
2012-10-13,19,Saturday,Evening Rush,73,259,332,21.99
2012-10-13,20,Saturday,Night,57,198,255,22.35
2012-10-13,21,Saturday,Night,47,157,204,23.04
2012-10-13,22,Saturday,Night,33,156,189,17.46
2012-10-13,23,Saturday,Night,27,98,125,21.6
2012-10-14,0,Sunday,Early Morning,8,103,111,7.21
2012-10-14,1,Sunday,Early Morning,16,96,112,14.29
2012-10-14,2,Sunday,Early Morning,8,58,66,12.12
2012-10-14,3,Sunday,Early Morning,3,25,28,10.71
2012-10-14,4,Sunday,Early Morning,2,10,12,16.67
2012-10-14,5,Sunday,Early Morning,5,6,11,45.45
2012-10-14,6,Sunday,Morning Rush,4,20,24,16.67
2012-10-14,7,Sunday,Morning Rush,7,44,51,13.73
2012-10-14,8,Sunday,Morning Rush,28,104,132,21.21
2012-10-14,9,Sunday,Morning Rush,62,161,223,27.8
2012-10-14,10,Sunday,Mid-Day,150,278,428,35.05
2012-10-14,11,Sunday,Mid-Day,156,338,494,31.58
2012-10-14,12,Sunday,Mid-Day,200,362,562,35.59
2012-10-14,13,Sunday,Mid-Day,218,401,619,35.22
2012-10-14,14,Sunday,Mid-Day,249,368,617,40.36
2012-10-14,15,Sunday,Mid-Day,213,355,568,37.5
2012-10-14,16,Sunday,Evening Rush,203,378,581,34.94
2012-10-14,17,Sunday,Evening Rush,193,346,539,35.81
2012-10-14,18,Sunday,Evening Rush,134,319,453,29.58
2012-10-14,19,Sunday,Evening Rush,68,268,336,20.24
2012-10-14,20,Sunday,Night,48,198,246,19.51
2012-10-14,21,Sunday,Night,40,156,196,20.41
2012-10-14,22,Sunday,Night,38,87,125,30.4
2012-10-14,23,Sunday,Night,27,78,105,25.71
2012-10-15,0,Monday,Early Morning,17,31,48,35.42
2012-10-15,1,Monday,Early Morning,5,24,29,17.24
2012-10-15,2,Monday,Early Morning,1,5,6,16.67
2012-10-15,3,Monday,Early Morning,2,2,4,50.0
2012-10-15,4,Monday,Early Morning,1,9,10,10.0
2012-10-15,5,Monday,Early Morning,2,38,40,5.0
2012-10-15,6,Monday,Morning Rush,6,141,147,4.08
2012-10-15,7,Monday,Morning Rush,15,461,476,3.15
2012-10-15,8,Monday,Morning Rush,24,713,737,3.26
2012-10-15,9,Monday,Morning Rush,31,328,359,8.64
2012-10-15,10,Monday,Mid-Day,43,125,168,25.6
2012-10-15,11,Monday,Mid-Day,88,175,263,33.46
2012-10-15,12,Monday,Mid-Day,73,211,284,25.7
2012-10-15,13,Monday,Mid-Day,37,109,146,25.34
2012-10-15,14,Monday,Mid-Day,57,128,185,30.81
2012-10-15,15,Monday,Mid-Day,70,190,260,26.92
2012-10-15,16,Monday,Evening Rush,76,371,447,17.0
2012-10-15,17,Monday,Evening Rush,96,670,766,12.53
2012-10-15,18,Monday,Evening Rush,52,540,592,8.78
2012-10-15,19,Monday,Evening Rush,12,227,239,5.02
2012-10-15,20,Monday,Night,19,237,256,7.42
2012-10-15,21,Monday,Night,16,190,206,7.77
2012-10-15,22,Monday,Night,8,118,126,6.35
2012-10-15,23,Monday,Night,9,72,81,11.11
2012-10-16,0,Tuesday,Early Morning,3,45,48,6.25
2012-10-16,1,Tuesday,Early Morning,4,9,13,30.77
2012-10-16,2,Tuesday,Early Morning,2,1,3,66.67
2012-10-16,3,Tuesday,Early Morning,0,2,2,0.0
2012-10-16,4,Tuesday,Early Morning,0,7,7,0.0
2012-10-16,5,Tuesday,Early Morning,5,47,52,9.62
2012-10-16,6,Tuesday,Morning Rush,4,168,172,2.33
2012-10-16,7,Tuesday,Morning Rush,20,505,525,3.81
2012-10-16,8,Tuesday,Morning Rush,35,800,835,4.19
2012-10-16,9,Tuesday,Morning Rush,32,323,355,9.01
2012-10-16,10,Tuesday,Mid-Day,65,157,222,29.28
2012-10-16,11,Tuesday,Mid-Day,56,172,228,24.56
2012-10-16,12,Tuesday,Mid-Day,69,256,325,21.23
2012-10-16,13,Tuesday,Mid-Day,68,260,328,20.73
2012-10-16,14,Tuesday,Mid-Day,94,214,308,30.52
2012-10-16,15,Tuesday,Mid-Day,76,270,346,21.97
2012-10-16,16,Tuesday,Evening Rush,79,367,446,17.71
2012-10-16,17,Tuesday,Evening Rush,104,839,943,11.03
2012-10-16,18,Tuesday,Evening Rush,71,767,838,8.47
2012-10-16,19,Tuesday,Evening Rush,40,491,531,7.53
2012-10-16,20,Tuesday,Night,35,397,432,8.1
2012-10-16,21,Tuesday,Night,19,176,195,9.74
2012-10-16,22,Tuesday,Night,18,163,181,9.94
2012-10-16,23,Tuesday,Night,23,176,199,11.56
2012-10-17,0,Wednesday,Early Morning,1,48,49,2.04
2012-10-17,1,Wednesday,Early Morning,3,14,17,17.65
2012-10-17,2,Wednesday,Early Morning,4,12,16,25.0
2012-10-17,3,Wednesday,Early Morning,0,7,7,0.0
2012-10-17,4,Wednesday,Early Morning,0,4,4,0.0
2012-10-17,5,Wednesday,Early Morning,2,39,41,4.88
2012-10-17,6,Wednesday,Morning Rush,7,171,178,3.93
2012-10-17,7,Wednesday,Morning Rush,15,449,464,3.23
2012-10-17,8,Wednesday,Morning Rush,38,779,817,4.65
2012-10-17,9,Wednesday,Morning Rush,38,344,382,9.95
2012-10-17,10,Wednesday,Mid-Day,60,168,228,26.32
2012-10-17,11,Wednesday,Mid-Day,78,156,234,33.33
2012-10-17,12,Wednesday,Mid-Day,71,261,332,21.39
2012-10-17,13,Wednesday,Mid-Day,73,237,310,23.55
2012-10-17,14,Wednesday,Mid-Day,82,188,270,30.37
2012-10-17,15,Wednesday,Mid-Day,62,239,301,20.6
2012-10-17,16,Wednesday,Evening Rush,70,396,466,15.02
2012-10-17,17,Wednesday,Evening Rush,122,766,888,13.74
2012-10-17,18,Wednesday,Evening Rush,90,794,884,10.18
2012-10-17,19,Wednesday,Evening Rush,49,467,516,9.5
2012-10-17,20,Wednesday,Night,54,360,414,13.04
2012-10-17,21,Wednesday,Night,28,301,329,8.51
2012-10-17,22,Wednesday,Night,17,198,215,7.91
2012-10-17,23,Wednesday,Night,15,84,99,15.15
2012-10-18,0,Thursday,Early Morning,4,53,57,7.02
2012-10-18,1,Thursday,Early Morning,0,14,14,0.0
2012-10-18,2,Thursday,Early Morning,1,13,14,7.14
2012-10-18,3,Thursday,Early Morning,0,5,5,0.0
2012-10-18,4,Thursday,Early Morning,0,5,5,0.0
2012-10-18,5,Thursday,Early Morning,1,41,42,2.38
2012-10-18,6,Thursday,Morning Rush,3,150,153,1.96
2012-10-18,7,Thursday,Morning Rush,20,488,508,3.94
2012-10-18,8,Thursday,Morning Rush,31,803,834,3.72
2012-10-18,9,Thursday,Morning Rush,41,346,387,10.59
2012-10-18,10,Thursday,Mid-Day,60,158,218,27.52
2012-10-18,11,Thursday,Mid-Day,79,189,268,29.48
2012-10-18,12,Thursday,Mid-Day,93,284,377,24.67
2012-10-18,13,Thursday,Mid-Day,96,236,332,28.92
2012-10-18,14,Thursday,Mid-Day,94,191,285,32.98
2012-10-18,15,Thursday,Mid-Day,69,284,353,19.55
2012-10-18,16,Thursday,Evening Rush,94,356,450,20.89
2012-10-18,17,Thursday,Evening Rush,102,788,890,11.46
2012-10-18,18,Thursday,Evening Rush,68,720,788,8.63
2012-10-18,19,Thursday,Evening Rush,42,471,513,8.19
2012-10-18,20,Thursday,Night,39,348,387,10.08
2012-10-18,21,Thursday,Night,38,245,283,13.43
2012-10-18,22,Thursday,Night,27,202,229,11.79
2012-10-18,23,Thursday,Night,6,111,117,5.13
2012-10-19,0,Friday,Early Morning,5,51,56,8.93
2012-10-19,1,Friday,Early Morning,4,12,16,25.0
2012-10-19,2,Friday,Early Morning,1,9,10,10.0
2012-10-19,3,Friday,Early Morning,0,5,5,0.0
2012-10-19,4,Friday,Early Morning,1,5,6,16.67
2012-10-19,5,Friday,Early Morning,1,35,36,2.78
2012-10-19,6,Friday,Morning Rush,5,126,131,3.82
2012-10-19,7,Friday,Morning Rush,5,149,154,3.25
2012-10-19,8,Friday,Morning Rush,20,447,467,4.28
2012-10-19,9,Friday,Morning Rush,26,363,389,6.68
2012-10-19,10,Friday,Mid-Day,26,198,224,11.61
2012-10-19,11,Friday,Mid-Day,41,211,252,16.27
2012-10-19,12,Friday,Mid-Day,74,258,332,22.29
2012-10-19,13,Friday,Mid-Day,87,288,375,23.2
2012-10-19,14,Friday,Mid-Day,88,277,365,24.11
2012-10-19,15,Friday,Mid-Day,93,302,395,23.54
2012-10-19,16,Friday,Evening Rush,131,434,565,23.19
2012-10-19,17,Friday,Evening Rush,48,377,425,11.29
2012-10-19,18,Friday,Evening Rush,21,212,233,9.01
2012-10-19,19,Friday,Evening Rush,19,213,232,8.19
2012-10-19,20,Friday,Night,13,216,229,5.68
2012-10-19,21,Friday,Night,17,189,206,8.25
2012-10-19,22,Friday,Night,14,176,190,7.37
2012-10-19,23,Friday,Night,13,118,131,9.92
2012-10-20,0,Saturday,Early Morning,13,110,123,10.57
2012-10-20,1,Saturday,Early Morning,2,93,95,2.11
2012-10-20,2,Saturday,Early Morning,9,69,78,11.54
2012-10-20,3,Saturday,Early Morning,2,27,29,6.9
2012-10-20,4,Saturday,Early Morning,9,9,18,50.0
2012-10-20,5,Saturday,Early Morning,6,7,13,46.15
2012-10-20,6,Saturday,Morning Rush,5,26,31,16.13
2012-10-20,7,Saturday,Morning Rush,6,59,65,9.23
2012-10-20,8,Saturday,Morning Rush,29,164,193,15.03
2012-10-20,9,Saturday,Morning Rush,106,257,363,29.2
2012-10-20,10,Saturday,Mid-Day,111,312,423,26.24
2012-10-20,11,Saturday,Mid-Day,204,408,612,33.33
2012-10-20,12,Saturday,Mid-Day,267,436,703,37.98
2012-10-20,13,Saturday,Mid-Day,273,441,714,38.24
2012-10-20,14,Saturday,Mid-Day,335,376,711,47.12
2012-10-20,15,Saturday,Mid-Day,308,403,711,43.32
2012-10-20,16,Saturday,Evening Rush,325,366,691,47.03
2012-10-20,17,Saturday,Evening Rush,347,384,731,47.47
2012-10-20,18,Saturday,Evening Rush,165,356,521,31.67
2012-10-20,19,Saturday,Evening Rush,77,268,345,22.32
2012-10-20,20,Saturday,Night,61,198,259,23.55
2012-10-20,21,Saturday,Night,72,224,296,24.32
2012-10-20,22,Saturday,Night,47,155,202,23.27
2012-10-20,23,Saturday,Night,27,136,163,16.56
2012-10-21,0,Sunday,Early Morning,35,119,154,22.73
2012-10-21,1,Sunday,Early Morning,20,97,117,17.09
2012-10-21,2,Sunday,Early Morning,44,88,132,33.33
2012-10-21,3,Sunday,Early Morning,12,29,41,29.27
2012-10-21,4,Sunday,Early Morning,8,13,21,38.1
2012-10-21,5,Sunday,Early Morning,6,4,10,60.0
2012-10-21,6,Sunday,Morning Rush,8,18,26,30.77
2012-10-21,7,Sunday,Morning Rush,13,43,56,23.21
2012-10-21,8,Sunday,Morning Rush,39,104,143,27.27
2012-10-21,9,Sunday,Morning Rush,77,192,269,28.62
2012-10-21,10,Sunday,Mid-Day,167,276,443,37.7
2012-10-21,11,Sunday,Mid-Day,191,356,547,34.92
2012-10-21,12,Sunday,Mid-Day,236,439,675,34.96
2012-10-21,13,Sunday,Mid-Day,243,383,626,38.82
2012-10-21,14,Sunday,Mid-Day,235,405,640,36.72
2012-10-21,15,Sunday,Mid-Day,240,383,623,38.52
2012-10-21,16,Sunday,Evening Rush,182,409,591,30.8
2012-10-21,17,Sunday,Evening Rush,153,338,491,31.16
2012-10-21,18,Sunday,Evening Rush,71,342,413,17.19
2012-10-21,19,Sunday,Evening Rush,50,216,266,18.8
2012-10-21,20,Sunday,Night,35,160,195,17.95
2012-10-21,21,Sunday,Night,42,124,166,25.3
2012-10-21,22,Sunday,Night,18,95,113,15.93
2012-10-21,23,Sunday,Night,7,59,66,10.61
2012-10-22,0,Monday,Early Morning,3,28,31,9.68
2012-10-22,1,Monday,Early Morning,0,11,11,0.0
2012-10-22,2,Monday,Early Morning,1,4,5,20.0
2012-10-22,3,Monday,Early Morning,1,5,6,16.67
2012-10-22,4,Monday,Early Morning,1,6,7,14.29
2012-10-22,5,Monday,Early Morning,2,44,46,4.35
2012-10-22,6,Monday,Morning Rush,4,140,144,2.78
2012-10-22,7,Monday,Morning Rush,15,437,452,3.32
2012-10-22,8,Monday,Morning Rush,32,696,728,4.4
2012-10-22,9,Monday,Morning Rush,25,335,360,6.94
2012-10-22,10,Monday,Mid-Day,51,161,212,24.06
2012-10-22,11,Monday,Mid-Day,63,148,211,29.86
2012-10-22,12,Monday,Mid-Day,52,231,283,18.37
2012-10-22,13,Monday,Mid-Day,88,227,315,27.94
2012-10-22,14,Monday,Mid-Day,73,209,282,25.89
2012-10-22,15,Monday,Mid-Day,74,222,296,25.0
2012-10-22,16,Monday,Evening Rush,80,444,524,15.27
2012-10-22,17,Monday,Evening Rush,84,838,922,9.11
2012-10-22,18,Monday,Evening Rush,60,726,786,7.63
2012-10-22,19,Monday,Evening Rush,36,478,514,7.0
2012-10-22,20,Monday,Night,21,382,403,5.21
2012-10-22,21,Monday,Night,19,155,174,10.92
2012-10-22,22,Monday,Night,25,158,183,13.66
2012-10-22,23,Monday,Night,20,143,163,12.27
2012-10-23,0,Tuesday,Early Morning,5,32,37,13.51
2012-10-23,1,Tuesday,Early Morning,1,16,17,5.88
2012-10-23,2,Tuesday,Early Morning,1,6,7,14.29
2012-10-23,3,Tuesday,Early Morning,0,1,1,0.0
2012-10-23,4,Tuesday,Early Morning,1,6,7,14.29
2012-10-23,5,Tuesday,Early Morning,1,49,50,2.0
2012-10-23,6,Tuesday,Morning Rush,6,152,158,3.8
2012-10-23,7,Tuesday,Morning Rush,12,519,531,2.26
2012-10-23,8,Tuesday,Morning Rush,28,733,761,3.68
2012-10-23,9,Tuesday,Morning Rush,29,305,334,8.68
2012-10-23,10,Tuesday,Mid-Day,50,171,221,22.62
2012-10-23,11,Tuesday,Mid-Day,52,201,253,20.55
2012-10-23,12,Tuesday,Mid-Day,80,298,378,21.16
2012-10-23,13,Tuesday,Mid-Day,59,244,303,19.47
2012-10-23,14,Tuesday,Mid-Day,67,229,296,22.64
2012-10-23,15,Tuesday,Mid-Day,76,270,346,21.97
2012-10-23,16,Tuesday,Evening Rush,108,433,541,19.96
2012-10-23,17,Tuesday,Evening Rush,67,871,938,7.14
2012-10-23,18,Tuesday,Evening Rush,64,762,826,7.75
2012-10-23,19,Tuesday,Evening Rush,25,457,482,5.19
2012-10-23,20,Tuesday,Night,45,334,379,11.87
2012-10-23,21,Tuesday,Night,35,260,295,11.86
2012-10-23,22,Tuesday,Night,20,174,194,10.31
2012-10-23,23,Tuesday,Night,9,102,111,8.11
2012-10-24,0,Wednesday,Early Morning,7,39,46,15.22
2012-10-24,1,Wednesday,Early Morning,4,23,27,14.81
2012-10-24,2,Wednesday,Early Morning,0,6,6,0.0
2012-10-24,3,Wednesday,Early Morning,0,4,4,0.0
2012-10-24,4,Wednesday,Early Morning,1,5,6,16.67
2012-10-24,5,Wednesday,Early Morning,1,52,53,1.89
2012-10-24,6,Wednesday,Morning Rush,11,162,173,6.36
2012-10-24,7,Wednesday,Morning Rush,20,506,526,3.8
2012-10-24,8,Wednesday,Morning Rush,24,777,801,3.0
2012-10-24,9,Wednesday,Morning Rush,24,349,373,6.43
2012-10-24,10,Wednesday,Mid-Day,29,142,171,16.96
2012-10-24,11,Wednesday,Mid-Day,47,189,236,19.92
2012-10-24,12,Wednesday,Mid-Day,48,268,316,15.19
2012-10-24,13,Wednesday,Mid-Day,65,241,306,21.24
2012-10-24,14,Wednesday,Mid-Day,64,237,301,21.26
2012-10-24,15,Wednesday,Mid-Day,63,245,308,20.45
2012-10-24,16,Wednesday,Evening Rush,67,465,532,12.59
2012-10-24,17,Wednesday,Evening Rush,87,876,963,9.03
2012-10-24,18,Wednesday,Evening Rush,63,795,858,7.34
2012-10-24,19,Wednesday,Evening Rush,50,522,572,8.74
2012-10-24,20,Wednesday,Night,45,396,441,10.2
2012-10-24,21,Wednesday,Night,33,280,313,10.54
2012-10-24,22,Wednesday,Night,30,208,238,12.61
2012-10-24,23,Wednesday,Night,12,111,123,9.76
2012-10-25,0,Thursday,Early Morning,19,57,76,25.0
2012-10-25,1,Thursday,Early Morning,6,22,28,21.43
2012-10-25,2,Thursday,Early Morning,3,15,18,16.67
2012-10-25,3,Thursday,Early Morning,0,8,8,0.0
2012-10-25,4,Thursday,Early Morning,1,4,5,20.0
2012-10-25,5,Thursday,Early Morning,2,53,55,3.64
2012-10-25,6,Thursday,Morning Rush,3,168,171,1.75
2012-10-25,7,Thursday,Morning Rush,18,477,495,3.64
2012-10-25,8,Thursday,Morning Rush,33,746,779,4.24
2012-10-25,9,Thursday,Morning Rush,23,320,343,6.71
2012-10-25,10,Thursday,Mid-Day,53,172,225,23.56
2012-10-25,11,Thursday,Mid-Day,57,181,238,23.95
2012-10-25,12,Thursday,Mid-Day,61,258,319,19.12
2012-10-25,13,Thursday,Mid-Day,49,264,313,15.65
2012-10-25,14,Thursday,Mid-Day,71,214,285,24.91
2012-10-25,15,Thursday,Mid-Day,63,242,305,20.66
2012-10-25,16,Thursday,Evening Rush,92,407,499,18.44
2012-10-25,17,Thursday,Evening Rush,112,774,886,12.64
2012-10-25,18,Thursday,Evening Rush,77,732,809,9.52
2012-10-25,19,Thursday,Evening Rush,45,497,542,8.3
2012-10-25,20,Thursday,Night,28,319,347,8.07
2012-10-25,21,Thursday,Night,24,247,271,8.86
2012-10-25,22,Thursday,Night,22,185,207,10.63
2012-10-25,23,Thursday,Night,13,122,135,9.63
2012-10-26,0,Friday,Early Morning,6,65,71,8.45
2012-10-26,1,Friday,Early Morning,4,32,36,11.11
2012-10-26,2,Friday,Early Morning,4,15,19,21.05
2012-10-26,3,Friday,Early Morning,5,8,13,38.46
2012-10-26,4,Friday,Early Morning,1,4,5,20.0
2012-10-26,5,Friday,Early Morning,3,47,50,6.0
2012-10-26,6,Friday,Morning Rush,2,142,144,1.39
2012-10-26,7,Friday,Morning Rush,13,408,421,3.09
2012-10-26,8,Friday,Morning Rush,20,714,734,2.72
2012-10-26,9,Friday,Morning Rush,56,347,403,13.9
2012-10-26,10,Friday,Mid-Day,41,156,197,20.81
2012-10-26,11,Friday,Mid-Day,68,222,290,23.45
2012-10-26,12,Friday,Mid-Day,90,302,392,22.96
2012-10-26,13,Friday,Mid-Day,77,260,337,22.85
2012-10-26,14,Friday,Mid-Day,99,252,351,28.21
2012-10-26,15,Friday,Mid-Day,142,306,448,31.7
2012-10-26,16,Friday,Evening Rush,137,445,582,23.54
2012-10-26,17,Friday,Evening Rush,125,692,817,15.3
2012-10-26,18,Friday,Evening Rush,81,584,665,12.18
2012-10-26,19,Friday,Evening Rush,72,399,471,15.29
2012-10-26,20,Friday,Night,40,271,311,12.86
2012-10-26,21,Friday,Night,40,252,292,13.7
2012-10-26,22,Friday,Night,37,180,217,17.05
2012-10-26,23,Friday,Night,19,159,178,10.67
2012-10-27,0,Saturday,Early Morning,10,132,142,7.04
2012-10-27,1,Saturday,Early Morning,23,123,146,15.75
2012-10-27,2,Saturday,Early Morning,19,71,90,21.11
2012-10-27,3,Saturday,Early Morning,5,21,26,19.23
2012-10-27,4,Saturday,Early Morning,1,12,13,7.69
2012-10-27,5,Saturday,Early Morning,2,7,9,22.22
2012-10-27,6,Saturday,Morning Rush,2,29,31,6.45
2012-10-27,7,Saturday,Morning Rush,7,79,86,8.14
2012-10-27,8,Saturday,Morning Rush,26,187,213,12.21
2012-10-27,9,Saturday,Morning Rush,88,240,328,26.83
2012-10-27,10,Saturday,Mid-Day,165,314,479,34.45
2012-10-27,11,Saturday,Mid-Day,197,388,585,33.68
2012-10-27,12,Saturday,Mid-Day,264,404,668,39.52
2012-10-27,13,Saturday,Mid-Day,310,450,760,40.79
2012-10-27,14,Saturday,Mid-Day,325,425,750,43.33
2012-10-27,15,Saturday,Mid-Day,310,401,711,43.6
2012-10-27,16,Saturday,Evening Rush,257,355,612,41.99
2012-10-27,17,Saturday,Evening Rush,248,370,618,40.13
2012-10-27,18,Saturday,Evening Rush,138,318,456,30.26
2012-10-27,19,Saturday,Evening Rush,67,233,300,22.33
2012-10-27,20,Saturday,Night,58,238,296,19.59
2012-10-27,21,Saturday,Night,49,160,209,23.44
2012-10-27,22,Saturday,Night,41,116,157,26.11
2012-10-27,23,Saturday,Night,31,136,167,18.56
2012-10-28,0,Sunday,Early Morning,20,97,117,17.09
2012-10-28,1,Sunday,Early Morning,22,111,133,16.54
2012-10-28,2,Sunday,Early Morning,17,99,116,14.66
2012-10-28,3,Sunday,Early Morning,18,61,79,22.78
2012-10-28,4,Sunday,Early Morning,1,19,20,5.0
2012-10-28,5,Sunday,Early Morning,6,22,28,21.43
2012-10-28,6,Sunday,Morning Rush,7,32,39,17.95
2012-10-28,7,Sunday,Morning Rush,17,48,65,26.15
2012-10-28,8,Sunday,Morning Rush,55,118,173,31.79
2012-10-28,9,Sunday,Morning Rush,124,206,330,37.58
2012-10-28,10,Sunday,Mid-Day,120,314,434,27.65
2012-10-28,11,Sunday,Mid-Day,110,352,462,23.81
2012-10-28,12,Sunday,Mid-Day,118,373,491,24.03
